Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Invoice Number,Purchase Order Number,Cost Centre Name,NAC Code,NAC Name,Programme Code,Programme Name,Cost Centre Code,Directorate
27/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Samsung Electronics Uk Ltd,617812,"£47,615.00",Desnz - Net Zero Innovation - Built-r & D Outsourced Other,Tw18 4qe,Vendor,Chs006b,427000000472,Desnz - Sice - Energy Innovation - Strategy And Portfolio,59149194,R & D Outsourced Other,707349,Desnz - Net Zero Innovation - Built,700230,"Net Zero, Nuclear & International"
27/08/2024,R & D Current Grants To Private Sector - Npish,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Fornax Energy Ltd,617818,"£25,130.00",Desnz - Net Zero Innovation - Built-r & D Current Grants To Private Sector - Npish,Ec1v 2nx,Grant,Inv-0024,427000004596,Desnz - Sice - Energy Innovation - Strategy And Portfolio,59149010,R & D Current Grants To Private Sector - Npish,707349,Desnz - Net Zero Innovation - Built,700230,"Net Zero, Nuclear & International"
29/08/2024,R & D Outsourced Other,"Desnz - Net Zero, Nuclear & International - Desnz - Science And Innovation",Ove Arup And Partners Ltd,618139,"£71,400.00",Desnz - Net Zero Innovation - Nuclear-r & D Outsourced Other,Ne1 3pl,Vendor,88-2408141,427000001515,Desnz - Sice - Energy Innovation - Strategy And Portfolio,59149194,R & D Outsourced Other,707353,Desnz - Net Zero Innovation - Nuclear,700230,"Net Zero, Nuclear & International"
05/08/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Low Carbon Contracts Company Ltd,613433,"£328,892.00",Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,Ec4y 8jx,Vendor,Sin2403s1000083,427000002323,Desnz - Ied - Hydrogen And Industrial Energy Business Models,54811001,Grant-in-aid To Arms Length Bodies,707126,Desnz - Low Carbon Contracts Company Non Budget,700672,Energy Infrastructure
05/08/2024,Grant-in-aid To Arms Length Bodies,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Low Carbon Contracts Company Ltd,613441,"£1,064,402.00",Desnz - Low Carbon Contracts Company Non Budget-grant-in-aid To Arms Length Bodies,Ec4y 8jx,Vendor,Sin2403s1000082,427000002323,Desnz - Ied - Hydrogen And Industrial Energy Business Models,54811001,Grant-in-aid To Arms Length Bodies,707126,Desnz - Low Carbon Contracts Company Non Budget,700672,Energy Infrastructure
15/08/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,615718,"£349,512.81",Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor,88-2406129,427000000818,Desnz - Ied - Hydrogen And Industrial Energy Business Models,52112001,Consultancy Expenditure,700300,Desnz - Hydrogen And Industrial Energy Business Models,700672,Energy Infrastructure
16/08/2024,Other Professional Services,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ashurst Llp,616212,"£149,603.20",Desnz - Hydrogen And Industrial Energy Business Models-other Professional Services,E1 6pw,Vendor,500118804,427000004347,Desnz - Ied - Hydrogen And Industrial Energy Business Models,52114001,Other Professional Services,700300,Desnz - Hydrogen And Industrial Energy Business Models,700672,Energy Infrastructure
30/08/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Ove Arup And Partners Ltd,618543,"£410,968.94",Desnz - Hydrogen And Industrial Energy Business Models-consultancy Expenditure,Ne1 3pl,Vendor,88-2407747,427000000818,Desnz - Ied - Hydrogen And Industrial Energy Business Models,52112001,Consultancy Expenditure,700300,Desnz - Hydrogen And Industrial Energy Business Models,700672,Energy Infrastructure
14/08/2024,Consultancy Expenditure,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Baringa Partners Llp,615429,"£28,916.57",Desnz - Hydrogen Economy-consultancy Expenditure,Sw1e 6aj,Vendor,39332,427000003874,Desnz - Idhrs And Analysis,52112001,Consultancy Expenditure,700299,Desnz - Hydrogen Economy,700685,Energy Infrastructure
12/08/2024,Legal Services And Advice Agency,Desnz - Energy Infrastructure - Desnz - Hydrogen And Industrial Carbon Capture,Dla Piper Uk Llp,611321,"£106,515.97",Desnz - Hydrogen Economy-legal Services And Advice Agency,Ec1a 4ht,Vendor,9020047639,427000003643,Desnz - Ied - Hydrogen Economy,52112009,Legal Services And Advice Agency,700299,Desnz - Hydrogen Economy,700668,Energy Infrastructure
01/08/2024,R & D Technical Advice/Services And Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Office For Nuclear Regulation,610994,"£27,881.23",Desnz - Medical Radioisotope Innovation Programme-r & D Technical Advice/Services And Support,L20 7hs,Vendor,4509560,427000004838,Desnz - Nuclear Capability And International,59146015,R & D Technical Advice/Services And Support,700319,Desnz - Medical Radioisotope Innovation Programme,700341,"Net Zero, Nuclear & International"
13/08/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Queen Mary University Of London,615070,"£41,352.42",Desnz - Medical Radioisotope Innovation Programme-capital Grants To Private Sector - Companies,E1 4uj,Vendor,Grantclaim12/08/2024,427000004776,Desnz - Nuclear Capability And International,54115001,Capital Grants To Private Sector - Companies,700319,Desnz - Medical Radioisotope Innovation Programme,700341,"Net Zero, Nuclear & International"
13/08/2024,Capital Grants To Private Sector - Companies,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Aquila Nuclear Engineering Ltd T/A Cyclife Aquila Nuclear,615071,"£32,396.53",Desnz - Medical Radioisotope Innovation Programme-capital Grants To Private Sector - Companies,So21 1qa,Grant,Grantclaim12/08/2024,427000004863,Desnz - Nuclear Capability And International,54115001,Capital Grants To Private Sector - Companies,700319,Desnz - Medical Radioisotope Innovation Programme,700341,"Net Zero, Nuclear & International"
13/08/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Npl Management Ltd,615103,"£47,887.37",Desnz - Medical Radioisotope Innovation Programme-technical Advice / Services & Support,Tw11 0lw,Vendor,Grantclaim31/07/2024,427000003969,Desnz - Nuclear Capability And International,52112018,Technical Advice / Services & Support,700319,Desnz - Medical Radioisotope Innovation Programme,700341,"Net Zero, Nuclear & International"
13/08/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",Npl Management Ltd,615104,"£66,545.03",Desnz - Medical Radioisotope Innovation Programme-technical Advice / Services & Support,Tw11 0lw,Vendor,Grantclaim31/07/2024jm,427000003968,Desnz - Nuclear Capability And International,52112018,Technical Advice / Services & Support,700319,Desnz - Medical Radioisotope Innovation Programme,700341,"Net Zero, Nuclear & International"
30/08/2024,Technical Advice / Services & Support,"Desnz - Net Zero, Nuclear & International - Desnz - Nuclear Power And Decommissioning",National Nuclear Laboratory Ltd,618337,"£49,999.99",Desnz - Net Zero - Nnl Facilities-technical Advice / Services & Support,Wa3 6ae,Vendor,4041543,427000004273,Desnz - Nuclear Capability And International,52112018,Technical Advice / Services & Support,700310,Desnz - Net Zero - Nnl Facilities,700341,"Net Zero, Nuclear & International"
02/08/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,613133,"£412,942.96",Desnz - Heat Networks Policy Support And Delivery-outsourced Programme Management,Ne1 3pl,Vendor,88-2404868,427000004927,Desnz - Biomethane & Heat Networks,52114021,Outsourced Programme Management,700260,Desnz - Heat Networks Policy Support And Delivery,700029,Net Zero Buildings and Industry (NZBI)
05/08/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,613382,"£255,127.50",Desnz - Heat Networks Zoning-outsourced Programme Management,Wc1v 6qs,Vendor,28565059,427000004814,Desnz - Biomethane & Heat Networks,52114021,Outsourced Programme Management,700262,Desnz - Heat Networks Zoning,700029,Net Zero Buildings and Industry (NZBI)
07/08/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,613993,"£57,549.73",Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor,Intpxi1824,427000003806,Desnz - Biomethane & Heat Networks,52181026,It Services,700262,Desnz - Heat Networks Zoning,700029,Net Zero Buildings and Industry (NZBI)
07/08/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,613993,"£108,815.77",Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor,Intpxi1824,427000003806,Desnz - Biomethane & Heat Networks,59146210,R & D It Services,700262,Desnz - Heat Networks Zoning,700029,Net Zero Buildings and Industry (NZBI)
08/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bristol Heat Networks Ltd,614171,"£37,472.98",Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ec3a 8be,Grant,Grantclaim06/08/2024,427000002941,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700263,Desnz - Heat Networks Efficiency Scheme (Hnes),700029,Net Zero Buildings and Industry (NZBI)
08/08/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,614292,"£226,081.50",Desnz - Heat Networks Zoning-outsourced Programme Management,Al1 3lx,Vendor,28567442,427000004814,Desnz - Biomethane & Heat Networks,52114021,Outsourced Programme Management,700262,Desnz - Heat Networks Zoning,700029,Net Zero Buildings and Industry (NZBI)
13/08/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,615060,"£51,202.80",Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor,Hnip1072,427000000124,Desnz - Biomethane & Heat Networks,52114021,Outsourced Programme Management,707062,Desnz - Hnip Delivery Programme Expenditure,700029,Net Zero Buildings and Industry (NZBI)
14/08/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,615081,"£234,324.42",Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor,Ghnf1027,427000000123,Desnz - Biomethane & Heat Networks,52114022,Administration Of Grants And Awards,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
13/08/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,615119,"£415,344.00",Desnz - Heat Networks Policy Support And Delivery-outsourced Programme Management,Ec3v 0as,Vendor,6009308,427000005038,Desnz - Biomethane & Heat Networks,52114021,Outsourced Programme Management,700260,Desnz - Heat Networks Policy Support And Delivery,700029,Net Zero Buildings and Industry (NZBI)
20/08/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tlt Llp,616606,"£57,192.93",Desnz - Heat Networks Policy Support And Delivery-legal Costs,Bs1 6tp,Vendor,1481067,427000005039,Desnz - Biomethane & Heat Networks,52114019,Legal Costs,700260,Desnz - Heat Networks Policy Support And Delivery,700029,Net Zero Buildings and Industry (NZBI)
22/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Switch2 Energy Limited,617160,"£227,689.06",Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Bd17 7ez,Grant,Grantclaim21/08/2024,427000003349,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700263,Desnz - Heat Networks Efficiency Scheme (Hnes),700029,Net Zero Buildings and Industry (NZBI)
22/08/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,617207,"£27,958.50",Desnz - Heat Networks Zoning-legal Costs,Bs2 0zx,Vendor,100269254,427000004170,Desnz - Biomethane & Heat Networks,52114019,Legal Costs,700262,Desnz - Heat Networks Zoning,700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,617678,"£317,655.68",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant,Grantclaim21/08/2024,427000002504,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Last Mile Heat Ltd,617679,"£119,454.55",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Gl10 3rf,Grant,Grantclaim21/08/2024,427000000213,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Islington,617790,"£284,000.00",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,N1 1xr,Grant,Grantclaim21/08/2024,427000000217,Desnz - Biomethane & Heat Networks,54112001,Capital Grants To Local Government,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Islington,617790,"£348,292.00",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,N1 1xr,Grant,Grantclaim21/08/2024,427000000217,Desnz - Biomethane & Heat Networks,54112001,Capital Grants To Local Government,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Milton Keynes Energy Ltd,617791,"£75,452.20",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant,Grantclaim21/08/2024,427000004127,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Leeds City Council,617792,"£2,087,130.94",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ls1 1ur,Grant,Grantclaim21/08/2024,427000004081,Desnz - Biomethane & Heat Networks,54112001,Capital Grants To Local Government,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bxs Utilities Ltd,617794,"£34,145.00",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N1c 4ab,Grant,Grantclaim21/08/2024,427000004967,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
27/08/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Veolia Energy Utility Services Uk Ltd,617804,"£70,130.00",Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,N1 9jy,Grant,Grantclaim21/08/2024,427000004109,Desnz - Biomethane & Heat Networks,54115001,Capital Grants To Private Sector - Companies,700264,Desnz - Green Heat Networks Fund (Ghnf),700029,Net Zero Buildings and Industry (NZBI)
