Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
14/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,579060,39989.85,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3m 4aj,Vendor
15/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Worthing Borough Council,579358,175020,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Bn11 1ha,Grant
15/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bury Metropolitan Borough Council,579418,82900,Desnz - Hndu Pipeline And Related Expenditure-current Grants To Local Government,Bl9 0sw,Grant
15/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,579419,30203.41,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
18/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,579765,204071,Desnz - Heat Networks Zoning-research And Development Expenditure,Al1 3lx,Vendor
18/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,579773,57500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
18/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,579774,70000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
18/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,579775,87500,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
18/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Buro Happold Ltd,579880,355500,Desnz - Heat Networks Zoning-research And Development Expenditure,Ba2 3dq,Vendor
21/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Bradford Energy Ltd,580148,943723.95,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Nw6 3jl,Grant
21/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Camden,580149,501000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,N1c 4ag,Wga Only
19/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Centre For Sustainable Energy,580337,228648,Desnz - Heat Networks Zoning-outsourced Programme Management,Bs1 3lh,Vendor
19/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,580338,56775.6,Desnz - Hnip Delivery Programme Expenditure-outsourced Programme Management,Ec4n 7af,Vendor
19/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Triple Point Investment Management Llp,580341,221958.96,Desnz - Green Heat Networks Fund (Ghnf)-Administration Of Grants And Awards,Ec4n 7af,Vendor
19/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,580342,52044,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
21/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Exeter Energy Ltd,581624,121376.5,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Ls1 5ab,Grant
21/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Lancaster University,581638,146125.95,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,La1 4yw,Vendor
20/03/2024,It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,581645,32173.99,Desnz - Heat Networks Zoning-it Services,E1 1ew,Vendor
20/03/2024,R & D It Services,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Tpximpact Ltd,581645,60835.01,Desnz - Heat Networks Zoning-r & D It Services,E1 1ew,Vendor
20/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Anthesis Uk Ltd,581654,37800,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Ox4 1re,Vendor
20/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,581775,40000,Desnz - Heat Networks Zoning-research And Development Expenditure,Al1 3lx,Vendor
21/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of London,581778,900000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Wc1e 7hu,Vendor
21/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,University Of Reading,581781,877892.28,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Rg6 6ah,Grant
20/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,581784,40290,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Se1 3qb,Vendor
20/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Buro Happold Ltd,581785,25000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ba2 3dq,Vendor
20/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Buro Happold Ltd,581785,60000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Ba2 3dq,Vendor
26/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Vital Energi Utilities Ltd,581795,269842,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Private Sector - Companies,Bb1 2ld,Vendor
22/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Metropolitan Infrastructure Ltd,582115,81578.52,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Ip30 9up,Grant
22/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,582117,48083.84,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
22/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Citigen (London) Ltd,582133,30682.17,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Cv4 8lg,Grant
22/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Buro Happold Ltd,582197,30000,Desnz - Heat Networks Zoning-research And Development Expenditure,Ba2 3dq,Vendor
22/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Switch2 Energy Limited,582217,265880,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Bd17 7ez,Grant
22/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Manchester City Council,582221,48000,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Local Government,M60 2la,Wga Only
22/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Connect Housing Association Ltd,582222,25500,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,Wf13 1ax,Grant
22/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Southern Housing Group Ltd,582242,69990.61,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Me9 8gu,Grant
22/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,582265,328537.77,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
22/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,582268,29346.25,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,W1t 4bq,Vendor
22/03/2024,Legal Costs,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Burges Salmon Llp,582299,27691.2,Desnz - Hndu Pipeline And Related Expenditure-legal Costs,Bs2 0zx,Vendor
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,582300,67000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,M15 4rp,Vendor
22/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Wsp Uk Ltd,582301,67000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,M15 4rp,Vendor
22/03/2024,Administration Of Grants And Awards,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Gemserv Limited,582697,50680.22,Desnz - Heat Networks Efficiency Scheme (Hnes)-Administration Of Grants And Awards,Ec3m 4aj,Vendor
22/03/2024,Current Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Nottingham City Council,582724,200000,Desnz - Heat Networks Policy Support And Delivery-current Grants To Local Government,Ng2 3ah,Wga Only
25/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Hackney,582791,500000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,E8 1dy,Vendor
25/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Oldham Council,582838,175000,Desnz - Green Heat Networks Fund (Ghnf)-Capital Grants To Local Government,Ol1 1ut,Vendor
25/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,583206,32246,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,N1 9fl,Grant
25/03/2024,Current Grants To Private Sector - Npish,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sovereign Network Homes Ltd,583208,29026,Desnz - Heat Networks Efficiency Scheme (Hnes)-Current Grants To Private Sector - Npish,Ha9 0hp,Vendor
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Rsm Uk Consulting Llp,583288,43193.36,Desnz - Green Heat Networks Fund (Ghnf)-Research And Development Expenditure,Bt1 3lg,Vendor
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,583301,375000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 8nw,Vendor
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,583315,34663.7,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
25/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,583390,725661.14,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
25/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Notting Hill Genesis,583391,152164.69,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,N1 9fl,Grant
25/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Hull Teaching Hospitals Nhs Trust,583393,251380.51,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Hu16 5jq,Grant
25/03/2024,Capital Grants To Private Sector - Companies,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Switch2 Energy Limited,583394,38055,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Private Sector - Companies,Bd17 7ez,Grant
26/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Hammersmith And Fulham,583395,221005.79,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,W6 9ju,Grant
26/03/2024,Capital Grants To Local Government,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,London Borough Of Camden,583396,162957.76,Desnz - Heat Networks Efficiency Scheme (Hnes)-Capital Grants To Local Government,N1c 4ag,Wga Only
25/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Aecom Ltd,583526,55000,Desnz - Heat Networks Zoning-research And Development Expenditure,Wc1v 6qs,Vendor
26/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,583529,50000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Se1 8nw,Vendor
27/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Buro Happold Ltd,584175,96000,Desnz - Heat Networks Zoning-research And Development Expenditure,Ba2 3dq,Vendor
27/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ramboll Uk Ltd,584176,96000,Desnz - Heat Networks Zoning-research And Development Expenditure,Se1 8nw,Vendor
26/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Ove Arup And Partners Ltd,584204,96000,Desnz - Heat Networks Zoning-research And Development Expenditure,W1t 4bq,Vendor
26/03/2024,Research And Development Expenditure,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Sustainable Energy Ltd,584211,160000,Desnz - Hndu Pipeline And Related Expenditure-research And Development Expenditure,Cf10 4an,Vendor
27/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,584232,28932,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Se1 3qb,Vendor
27/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Fair Heat Ltd,584232,62400,Desnz - Heat Networks Efficiency Scheme (Hnes)-Outsourced Programme Management,Se1 3qb,Vendor
27/03/2024,Outsourced Programme Management,Desnz - Net Zero Buildings And Industry (Nzbi) - Desnz - Net Zero Buildings - Clean Heat,Consumer Scotland,584305,28000,Desnz - Heat Networks Policy Support And Delivery-outsourced Programme Management,Eh8 7au,Grant
